FilePath,Project,InvokedMethods,TryQuantity,TrySizeLOC,TrySizeSLOC
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CachedBlock.java,hadoop-2.6,22,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CachePool.java,hadoop-2.6,56,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupImage.java,hadoop-2.6,46,2,4,27
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrPermissionFilter.java,hadoop-2.6,11,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SafeMode.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrStorage.java,hadoop-2.6,26,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/StreamLimiter.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeHttpServer.java,hadoop-2.6,76,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SaveNamespaceCancelledException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DfsServlet.java,hadoop-2.6,28,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/web/resources/NamenodeWebHdfsMethods.java,hadoop-2.6,348,7,7,55
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogLoader.java,hadoop-2.6,164,7,23,222
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeAttributes.java,hadoop-2.6,11,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SafeModeException.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImagePreTransactionalStorageInspector.java,hadoop-2.6,57,1,3,5
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclFeature.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ContentSummaryServlet.java,hadoop-2.6,26,2,6,49
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CancelDelegationTokenServlet.java,hadoop-2.6,17,2,2,12
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSClusterStats.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogBackupInputStream.java,hadoop-2.6,10,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNStorage.java,hadoop-2.6,271,7,16,39
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirectory.java,hadoop-2.6,707,54,115,354
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupJournalManager.java,hadoop-2.6,7,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/JournalSet.java,hadoop-2.6,160,5,5,20
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NamenodeJspHelper.java,hadoop-2.6,596,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeSymlink.java,hadoop-2.6,12,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogInputStream.java,hadoop-2.6,7,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FileJournalManager.java,hadoop-2.6,160,8,19,42
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FileUnderConstructionFeature.java,hadoop-2.6,4,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeResourcePolicy.java,hadoop-2.6,4,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SaveNamespaceContext.java,hadoop-2.6,7,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckpointConf.java,hadoop-2.6,11,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ImageServlet.java,hadoop-2.6,172,7,30,215
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NotReplicatedYetException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/UnsupportedActionException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImage.java,hadoop-2.6,370,13,26,122
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Namesystem.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/JournalManager.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclTransformation.java,hadoop-2.6,173,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNode.java,hadoop-2.6,504,20,48,158
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeMap.java,hadoop-2.6,9,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/RetryStartFileException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogBackupOutputStream.java,hadoop-2.6,14,1,1,5
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DirectoryWithQuotaFeature.java,hadoop-2.6,27,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogInputException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormatPBINode.java,hadoop-2.6,267,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LogsPurgeable.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/RedundantEditLogInputStream.java,hadoop-2.6,48,3,7,28
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CacheManager.java,hadoop-2.6,295,7,9,40
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/ConfiguredFailoverProxyProvider.java,hadoop-2.6,23,2,8,26
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/IPFailoverProxyProvider.java,hadoop-2.6,13,1,2,7
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/WrappedFailoverProxyProvider.java,hadoop-2.6,4,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/StandbyCheckpointer.java,hadoop-2.6,35,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/EditLogTailer.java,hadoop-2.6,55,8,20,82
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/StandbyState.java,hadoop-2.6,6,2,2,6
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/HAContext.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/AbstractNNFailoverProxyProvider.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/BootstrapStandby.java,hadoop-2.6,44,2,2,6
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/ActiveState.java,hadoop-2.6,3,2,2,6
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/HAState.java,hadoop-2.6,8,1,3,5
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/XAttrFeature.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java,hadoop-2.6,437,15,29,184
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/Phase.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/Status.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/AbstractTracking.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StepType.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StepTracking.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StartupProgressMetrics.java,hadoop-2.6,30,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StartupProgress.java,hadoop-2.6,32,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/PhaseTracking.java,hadoop-2.6,5,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/Step.java,hadoop-2.6,14,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/StartupProgressView.java,hadoop-2.6,45,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/package-info.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeResourceChecker.java,hadoop-2.6,35,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/HdfsAuditLogger.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectoryAttributes.java,hadoop-2.6,16,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeLayoutVersion.java,hadoop-2.6,8,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SequentialBlockIdGenerator.java,hadoop-2.6,4,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeMXBean.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNStorageRetentionManager.java,hadoop-2.6,81,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AclStorage.java,hadoop-2.6,101,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogOpCodes.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/StartupProgressServlet.java,hadoop-2.6,57,1,7,41
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NamenodeFsck.java,hadoop-2.6,226,11,34,207
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ContentSummaryComputationContext.java,hadoop-2.6,16,1,1,3
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ListPathsServlet.java,hadoop-2.6,48,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckpointFaultInjector.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogOutputStream.java,hadoop-2.6,5,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameCache.java,hadoop-2.6,16,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeFileAttributes.java,hadoop-2.6,13,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNConf.java,hadoop-2.6,12,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageTransactionalStorageInspector.java,hadoop-2.6,38,3,4,10
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NNUpgradeUtil.java,hadoop-2.6,62,1,6,15
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EditLogFileInputStream.java,hadoop-2.6,62,12,23,86
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormat.java,hadoop-2.6,328,2,30,68
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EncryptionFaultInjector.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/VersionInfoMXBean.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Checkpointer.java,hadoop-2.6,101,5,11,32
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeReference.java,hadoop-2.6,193,3,5,20
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FsckServlet.java,hadoop-2.6,17,1,1,18
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/EncryptionZoneManager.java,hadoop-2.6,12,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/StreamFile.java,hadoop-2.6,51,2,11,26
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageCompression.java,hadoop-2.6,17,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeRpcServer.java,hadoop-2.6,402,4,5,42
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LeaseManager.java,hadoop-2.6,110,4,9,30
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/CheckableNameNodeResource.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectory.java,hadoop-2.6,263,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodesInPath.java,hadoop-2.6,89,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Quota.java,hadoop-2.6,3,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLogOp.java,hadoop-2.6,1546,8,12,37
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeId.java,hadoop-2.6,3,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupNode.java,hadoop-2.6,103,7,9,26
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSPermissionChecker.java,hadoop-2.6,119,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FileChecksumServlets.java,hadoop-2.6,41,2,4,10
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Content.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImageUtil.java,hadoop-2.6,19,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/AuditLogger.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/BackupState.java,hadoop-2.6,4,2,2,6
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/StorageBlockReport.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/FinalizeCommand.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/InterDatanodeProtocol.java,hadoop-2.6,1,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/DatanodeStorageReport.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/DisallowedDatanodeException.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/FenceResponse.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/RemoteEditLogManifest.java,hadoop-2.6,7,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/RemoteEditLog.java,hadoop-2.6,6,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/NodeRegistration.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/StorageReport.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/NamenodeCommand.java,hadoop-2.6,0,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/NamenodeRegistration.java,hadoop-2.6,5,0,0,0
/Users/asiftanim/Downloads/hadoop-release-2.6.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/protocol/NNHAStatusHeartbeat.java,hadoop-2.6,0,0,0,0
