AvgCyclomaticModified,AvgCyclomatic,AvgEssential,AvgCyclomaticStrict,AvgLine,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethod,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineCode,CountLine,CountSemicolon,CountStmtDecl,CountStmtExe,CountStmt,MaxCyclomaticModified,MaxCyclomatic,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomaticModified,SumCyclomatic,SumCyclomaticStrict,SumEssential,PRE-ReleaseDefects,POST-ReleaseDefects,NumberOfChanges,NumberOfCodeChurn,InvokedMethods,TryQuantity,TrySizeLOC,TrySizeSLOC,CatchQuantity,CatchSizeLOC,CatchSizeSLOC,CaughtExceptions,TotalPossibleExceptions,PercentageOfCaughtExceptions,DestructiveWrapping,NestedTry,ThorwsKitchenSink,ThrowWithinFinally,CatchandDoNothing,CatchandReturnnull,DummyHandler,IgnoringInterruptedException,CatchGeneric,ThrowsGeneric,LogandReturnNull,LogandThrowDetector
0,0,0,0,0,0,1,0,0,9,9,0,0,0,0,9,9,10,12,13,0,50,73,11,0,12,12,0,0,0,0,0,3.84615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,4,4,4,7,8,0,25,37,6,0,7,7,0,0,0,0,0,3.125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,16,21,2,0,3,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,3,5,6,0,24,33,4,0,5,5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,3,5,6,0,30,39,4,0,5,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,11,11,0,0,0,0,11,11,12,14,15,0,71,98,13,0,14,14,0,0,0,0,0,4.73333,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,4,5,0,9,16,3,0,4,4,0,0,0,0,0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,4,5,0,21,28,3,0,4,4,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,4,6,7,0,20,31,5,0,6,6,0,0,0,0,0,2.85714,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,16,21,2,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,4,4,0,2,0,0,2,4,5,7,8,0,38,51,6,0,7,7,0,0,0,0,0,4.75,0,0,0,0,4,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,4,7,8,0,11,23,6,0,7,7,0,0,0,0,0,1.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,5,5,7,10,11,0,23,41,9,0,10,10,0,0,0,0,0,2.09091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,16,21,2,0,3,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,42,2,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,2,5,6,0,15,23,4,0,5,5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,14,14,0,0,0,0,14,14,15,19,20,0,83,118,18,0,19,19,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,4,5,0,17,24,3,0,4,4,0,0,0,0,0,3.4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,9,14,2,0,3,3,0,0,0,0,0,2.25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,23,23,0,0,0,0,23,23,26,33,34,0,108,168,32,0,33,33,0,0,0,0,0,3.17647,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,2,6,7,0,9,18,5,0,6,6,0,0,0,0,0,1.28571,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,1,4,5,0,9,15,3,0,4,4,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,9,14,2,0,3,3,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,11,16,2,0,3,3,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,5,5,6,8,9,0,41,56,7,0,8,8,0,0,0,0,0,4.55556,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,3,5,6,0,27,36,4,0,5,5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,5,7,8,0,26,39,6,0,7,7,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,7,7,0,0,0,0,7,7,10,12,13,0,42,65,11,0,12,12,0,0,0,0,0,3.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,1,2,3,6,7,0,26,36,5,0,6,6,0,0,0,0,0,3.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,3,5,6,0,27,36,4,0,5,5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,3,5,6,0,24,33,4,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,3,4,5,0,22,30,3,0,4,4,0,0,0,0,0,4.4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,2,4,5,0,17,24,3,0,4,4,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,11,16,2,0,3,3,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,64,1,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,2,2,1,6,7,0,12,20,2,0,2,2,0,0,0,0,0,1.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,4,5,0,9,16,3,0,4,4,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,6,0,1,0,0,7,7,4,0,0,0,7,7,12,18,50,22,24,86,21,18,15,33,3,3,6,3,1,0.48,11,11,14,9,0,0,0,0,1676,4,8,16,4,0,0,1,4,25,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,4,5,0,15,22,3,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,5,6,7,0,24,36,5,0,6,6,0,0,0,0,0,3.42857,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,5,6,0,16,24,4,0,5,5,0,0,0,0,0,2.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,2,4,5,0,22,29,3,0,4,4,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,13,13,0,13,0,0,0,13,14,16,17,0,63,94,15,0,16,16,0,0,0,0,0,3.70588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,3,5,6,0,16,25,4,0,5,5,0,0,0,0,0,2.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,2,2,2,5,6,0,21,29,1,0,2,2,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,2,4,5,0,27,34,3,0,4,4,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,1,0,0,6,4,7,2,0,0,4,6,6,13,23,5,27,56,9,5,8,13,1,1,1,1,0,1.17391,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,10,15,2,0,3,3,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,10,14,1,0,2,2,0,0,0,0,0,3.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,7,8,0,12,22,3,0,4,4,0,0,0,0,0,1.5,0,0,0,0,2,0,0,0,1197,4,8,16,4,0,0,3,4,75,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,12,18,1,0,2,2,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,12,17,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,8,8,0,0,0,0,8,8,8,12,13,0,12,33,9,0,10,10,0,0,0,0,0,0.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,3,5,6,0,12,21,4,0,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,2,2,1,7,8,0,26,35,1,0,2,2,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,3,5,6,0,20,29,4,0,5,5,0,0,0,0,0,3.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,1,6,7,0,11,19,3,0,4,4,0,0,0,0,0,1.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,9,14,1,0,2,2,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,2,5,6,0,12,20,3,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,4,2,4,0,0,0,4,4,3,9,11,0,34,48,3,0,5,5,0,0,0,0,0,3.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,9,13,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,9,14,1,0,2,2,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,1,0,0,5,3,8,1,0,0,4,5,6,17,25,4,11,42,12,4,11,15,1,1,1,1,0,0.44,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,3,4,0,18,23,2,0,3,3,0,0,0,0,0,4.5,0,0,0,0,2,0,0,0,1126,3,6,12,3,0,0,3,3,100,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,22,22,0,1,0,0,21,22,24,30,31,0,14,69,25,0,26,26,0,0,0,0,0,0.451613,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2,4,5,0,9,16,3,0,4,4,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,0,6,4,3,0,1,0,5,6,6,10,16,2,22,44,7,2,8,10,1,1,1,1,0,1.375,2,2,2,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,4,5,0,28,36,3,0,4,4,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,11,11,0,0,0,0,11,11,14,16,17,0,36,67,15,0,16,16,0,0,0,0,0,2.11765,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,2,2,1,7,8,0,14,23,1,0,2,2,0,0,0,0,0,1.75,0,0,0,0,1,3,0,0,126,8,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,7,7,0,2,0,0,5,7,9,10,11,0,47,67,9,0,10,10,0,0,0,0,0,4.27273,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,11,15,1,0,2,2,0,0,0,0,0,3.66667,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,0,9,16,2,0,3,3,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,12,16,1,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,9,14,1,0,2,2,0,0,0,0,0,2.25,0,0,0,0,1,0,0,0,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,1,2,3,5,6,0,9,18,4,0,5,5,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,6,6,0,1,0,0,5,6,6,15,16,0,11,33,8,0,9,9,0,0,0,0,0,0.6875,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,3,5,6,0,24,33,4,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,3,4,5,0,21,29,3,0,4,4,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,9,13,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,4,6,7,0,16,27,5,0,6,6,0,0,0,0,0,2.28571,0,0,0,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,2,2,4,5,0,21,28,3,0,4,4,0,0,0,0,0,4.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,9,9,3,0,0,0,9,9,12,16,41,15,9,62,16,11,15,26,1,1,1,1,0,0.219512,9,9,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,1,1,0,0,6,6,1,0,0,0,6,6,10,15,38,14,22,70,16,14,17,29,4,4,4,1,2,0.578947,10,10,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,9,14,2,0,3,3,0,0,0,0,0,2.25,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,9,13,1,0,2,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,5,6,0,9,17,3,0,4,4,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,12,14,1,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,0,15,21,2,0,3,3,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,13,6,1,0,0,13,13,5,0,0,0,13,13,23,46,101,42,101,225,46,32,37,65,3,3,3,1,2,1,17,17,17,13,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,7,8,0,21,32,6,0,7,7,0,0,0,0,0,2.625,0,0,0,0,0,0,0,0,450,11,31,53,11,0,0,22,11,200,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,0,11,17,2,0,3,3,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,5,1,2,1,22,24,7,0,3,0,21,24,35,67,152,63,148,335,76,54,58,107,3,3,3,1,2,0.973684,28,28,28,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,13,1,3,4,1,18,22,4,0,5,2,15,22,49,82,271,137,44,363,104,114,76,170,9,9,9,8,3,0.162362,60,60,61,38,1,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,11,1,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,8,8,0,3,0,0,5,8,10,18,20,0,53,83,16,0,18,18,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,5,1,0,0,2,2,0,0,0,0,2,2,2,5,10,2,22,34,4,2,5,7,1,1,1,1,0,2.2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,11,1,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,12,3,1,0,2,18,18,6,0,1,0,17,18,36,76,191,89,73,300,69,53,51,99,4,4,4,4,2,0.382199,30,30,30,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,16,6,1,0,0,4,4,1,0,0,0,4,4,10,31,49,10,38,97,20,10,20,30,3,3,3,1,1,0.77551,7,7,7,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,11,1,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24,26,1,0,1,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,2,1,0,0,5,5,3,0,0,0,5,5,7,20,33,7,27,67,12,7,11,18,1,1,1,1,0,0.818182,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,3,5,6,0,29,38,4,0,5,5,0,0,0,0,0,4.83333,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,4,0,17,22,2,0,3,3,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,25,2,1,0,1,12,12,1,0,9,0,3,12,35,103,348,228,39,422,174,98,106,200,4,4,4,1,2,0.112069,20,20,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
